entry_time,exit_time,direction,killzone,entry_type,entry,stop,target,exit,outcome,r,setup_sweep_time,setup_mss_time,sweep_level,fvg_top,fvg_bottom,fvg_time,setup_mss_tf
2023-12-12 10:23:00-05:00,2023-12-12 10:58:00-05:00,long,am,fvg,16268.0,16255.057142857144,16293.885714285712,16293.885714285712,win,1.8454746136865223,2023-12-12 09:30:00-05:00,2023-12-12 09:59:00-05:00,16243.5,16273.1,16271.2,2023-12-12 10:17:00-05:00,1m
2023-12-14 09:35:00-05:00,2023-12-14 10:05:00-05:00,long,am,fvg,16635.5,16607.649999999998,16691.200000000004,16607.649999999998,loss,-1.071813285457804,2023-12-14 08:45:00-05:00,2023-12-14 08:56:00-05:00,16622.2,16640.7,16636.3,2023-12-14 09:32:00-05:00,1m
2023-12-28 10:54:00-05:00,2023-12-28 10:56:00-05:00,long,am,fvg,16967.9,16957.99642857143,16987.707142857143,16957.99642857143,loss,-1.201947349441047,2023-12-28 10:00:00-05:00,2023-12-28 10:30:00-05:00,16948.4,16969.9,16965.6,2023-12-28 10:49:00-05:00,1m
2023-12-29 09:02:00-05:00,2023-12-29 09:21:00-05:00,long,am,fvg,16921.5,16916.5,16931.5,16916.5,loss,-1.4,2023-12-29 08:30:00-05:00,2023-12-29 08:37:00-05:00,16909.8,16922.0,16919.0,2023-12-29 09:01:00-05:00,1m
2024-01-02 08:47:00-05:00,2024-01-02 09:23:00-05:00,long,am,fvg,16685.5,16671.10357142857,16714.292857142857,16714.292857142857,win,1.861076655916643,2024-01-02 08:30:00-05:00,2024-01-02 08:32:00-05:00,16659.3,16685.5,16680.9,2024-01-02 08:44:00-05:00,1m
2024-01-02 11:13:00-05:00,2024-01-02 13:13:00-05:00,long,am,fvg,16583.3,16532.335714285713,16685.22857142857,16562.3,expired,-0.45129642606867093,2024-01-02 11:00:00-05:00,2024-01-02 11:05:00-05:00,16538.0,16587.8,16579.4,2024-01-02 11:11:00-05:00,1m
2024-01-05 11:45:00-05:00,2024-01-05 12:08:00-05:00,short,am,fvg,16357.0,16375.571428571428,16319.857142857145,16319.857142857145,win,1.8923076923076863,2024-01-05 11:15:00-05:00,2024-01-05 11:19:00-05:00,16415.0,16362.5,16357.0,2024-01-05 11:44:00-05:00,1m
2024-01-08 08:59:00-05:00,2024-01-08 09:00:00-05:00,short,am,fvg,16331.6,16342.953571428572,16308.892857142857,16342.953571428572,loss,-1.1761560239068842,2024-01-08 08:15:00-05:00,2024-01-08 08:50:00-05:00,16340.1,16333.3,16329.4,2024-01-08 08:56:00-05:00,1m
2024-01-10 10:09:00-05:00,2024-01-10 10:29:00-05:00,long,am,fvg,16676.7,16655.457142857143,16719.185714285715,16719.185714285715,win,1.9058507061197045,2024-01-10 09:15:00-05:00,2024-01-10 09:20:00-05:00,16673.9,16676.7,16671.7,2024-01-10 10:08:00-05:00,1m
2024-01-12 08:02:00-05:00,2024-01-12 08:12:00-05:00,long,am,fvg,16781.2,16767.760714285716,16808.07857142857,16767.760714285716,loss,-1.1488174328992928,2024-01-12 06:30:00-05:00,2024-01-12 07:26:00-05:00,16777.4,16781.4,16777.9,2024-01-12 07:54:00-05:00,1m
2024-01-15 08:04:00-05:00,2024-01-15 08:14:00-05:00,long,am,fvg,16830.7,16825.7,16840.7,16825.7,loss,-1.4,2024-01-15 06:45:00-05:00,2024-01-15 07:08:00-05:00,16821.0,16831.2,16830.5,2024-01-15 08:03:00-05:00,1m
2024-01-19 10:13:00-05:00,2024-01-19 10:55:00-05:00,long,am,fvg,17068.1,17042.592857142856,17119.114285714284,17119.114285714284,win,1.9215905908709041,2024-01-19 09:45:00-05:00,2024-01-19 10:02:00-05:00,17070.7,17068.1,17059.1,2024-01-19 10:12:00-05:00,1m
2024-01-22 09:36:00-05:00,2024-01-22 09:42:00-05:00,long,am,fvg,17438.2,17405.91785714286,17502.764285714282,17405.91785714286,loss,-1.0619537559464587,2024-01-22 09:00:00-05:00,2024-01-22 09:24:00-05:00,17411.2,17444.2,17436.2,2024-01-22 09:32:00-05:00,1m
2024-01-23 11:38:00-05:00,2024-01-23 11:54:00-05:00,long,am,fvg,17328.2,17315.135714285716,17354.32857142857,17354.32857142857,win,1.8469108802624274,2024-01-23 09:45:00-05:00,2024-01-23 11:06:00-05:00,17327.5,17329.7,17327.9,2024-01-23 11:37:00-05:00,1m
2024-01-24 10:39:00-05:00,2024-01-24 11:15:00-05:00,long,am,fvg,17621.5,17584.40357142857,17695.692857142858,17584.40357142857,loss,-1.0539135457783761,2024-01-24 10:00:00-05:00,2024-01-24 10:09:00-05:00,17530.8,17621.5,17618.3,2024-01-24 10:37:00-05:00,1m
2024-01-29 09:38:00-05:00,2024-01-29 11:00:00-05:00,long,am,fvg,17474.1,17429.889285714286,17562.521428571425,17429.889285714286,loss,-1.045237902900074,2024-01-29 09:30:00-05:00,2024-01-29 09:36:00-05:00,17443.2,17474.1,17466.3,2024-01-29 09:37:00-05:00,1m
2024-01-29 11:45:00-05:00,2024-01-29 12:13:00-05:00,long,am,fvg,17469.1,17457.157142857144,17492.985714285707,17492.985714285707,win,1.8325358851674247,2024-01-29 11:15:00-05:00,2024-01-29 11:29:00-05:00,17431.8,17469.1,17467.6,2024-01-29 11:43:00-05:00,1m
2024-01-30 11:33:00-05:00,2024-01-30 11:55:00-05:00,long,am,fvg,17550.7,17537.17142857143,17577.757142857143,17537.17142857143,loss,-1.1478352692713878,2024-01-30 10:15:00-05:00,2024-01-30 11:27:00-05:00,17550.4,17554.0,17549.8,2024-01-30 11:32:00-05:00,1m
2024-02-01 10:32:00-05:00,2024-02-01 10:53:00-05:00,long,am,fvg,17267.7,17216.20714285714,17370.685714285722,17216.20714285714,loss,-1.0388403384658038,2024-02-01 09:45:00-05:00,2024-02-01 10:09:00-05:00,17209.4,17267.9,17262.2,2024-02-01 10:29:00-05:00,1m
2024-02-01 11:08:00-05:00,2024-02-01 11:39:00-05:00,long,am,fvg,17190.4,17172.97857142857,17225.24285714286,17225.24285714286,win,1.8851988519885274,2024-02-01 10:15:00-05:00,2024-02-01 10:29:00-05:00,17194.9,17193.7,17190.9,2024-02-01 11:07:00-05:00,1m
2024-02-08 08:03:00-05:00,2024-02-08 08:20:00-05:00,long,am,fvg,17738.7,17726.489285714284,17763.121428571434,17726.489285714284,loss,-1.1637905820415004,2024-02-08 06:45:00-05:00,2024-02-08 07:14:00-05:00,17729.2,17738.7,17737.7,2024-02-08 07:44:00-05:00,1m
2024-02-08 08:54:00-05:00,2024-02-08 09:30:00-05:00,long,am,fvg,17746.7,17737.460714285717,17765.17857142857,17765.17857142857,win,1.783533049864669,2024-02-08 08:30:00-05:00,2024-02-08 08:39:00-05:00,17727.4,17747.2,17742.7,2024-02-08 08:53:00-05:00,1m
2024-02-09 10:10:00-05:00,2024-02-09 10:35:00-05:00,long,am,fvg,17866.7,17844.45,17911.2,17911.2,win,1.9101123595505618,2024-02-09 09:45:00-05:00,2024-02-09 10:00:00-05:00,17819.5,17866.7,17861.6,2024-02-09 10:09:00-05:00,1m
2024-02-12 08:27:00-05:00,2024-02-12 08:30:00-05:00,long,am,fvg,17978.5,17972.307142857142,17990.885714285716,17972.307142857142,loss,-1.3229527104959198,2024-02-12 07:45:00-05:00,2024-02-12 08:09:00-05:00,17966.3,17979.6,17979.0,2024-02-12 08:26:00-05:00,1m
2024-02-12 09:57:00-05:00,2024-02-12 10:08:00-05:00,long,am,fvg,17968.3,17954.07857142857,17996.742857142857,17954.07857142857,loss,-1.1406328478151642,2024-02-12 09:30:00-05:00,2024-02-12 09:34:00-05:00,17956.1,17968.3,17966.1,2024-02-12 09:56:00-05:00,1m
2024-02-12 11:00:00-05:00,2024-02-12 11:34:00-05:00,long,am,fvg,18008.5,17989.082142857143,18047.335714285713,18047.335714285713,win,1.8970020231745415,2024-02-12 09:45:00-05:00,2024-02-12 10:34:00-05:00,17955.2,18009.4,18007.1,2024-02-12 10:54:00-05:00,1m
2024-02-13 08:11:00-05:00,2024-02-13 08:30:00-05:00,long,am,fvg,17778.6,17764.114285714284,17807.571428571428,17764.114285714284,loss,-1.1380670611439823,2024-02-13 06:00:00-05:00,2024-02-13 08:08:00-05:00,17784.2,17778.7,17777.3,2024-02-13 08:10:00-05:00,1m
2024-02-13 10:08:00-05:00,2024-02-13 10:15:00-05:00,long,am,fvg,17599.7,17574.45357142857,17650.19285714286,17574.45357142857,loss,-1.0792191257603563,2024-02-13 09:45:00-05:00,2024-02-13 09:55:00-05:00,17553.4,17600.7,17595.7,2024-02-13 10:07:00-05:00,1m
2024-02-14 11:20:00-05:00,2024-02-14 11:23:00-05:00,long,am,fvg,17650.6,17634.70357142857,17682.392857142855,17682.392857142855,win,1.874185576274992,2024-02-14 09:45:00-05:00,2024-02-14 10:20:00-05:00,17694.1,17656.8,17652.0,2024-02-14 11:19:00-05:00,1m
2024-02-16 10:55:00-05:00,2024-02-16 11:01:00-05:00,long,am,fvg,17733.7,17719.385714285716,17762.32857142857,17762.32857142857,win,1.8602794411177555,2024-02-16 10:15:00-05:00,2024-02-16 10:40:00-05:00,17693.8,17744.0,17741.0,2024-02-16 10:54:00-05:00,1m
2024-02-22 11:22:00-05:00,2024-02-22 11:35:00-05:00,short,am,fvg,17918.8,17932.45,17891.499999999996,17932.45,loss,-1.146520146520131,2024-02-22 10:45:00-05:00,2024-02-22 10:46:00-05:00,17922.0,17921.2,17916.4,2024-02-22 11:21:00-05:00,1m
2024-02-26 11:13:00-05:00,2024-02-26 13:13:00-05:00,long,am,fvg,17972.5,17947.335714285713,18022.828571428574,17998.9,expired,0.9696281578200494,2024-02-26 10:00:00-05:00,2024-02-26 10:27:00-05:00,17934.1,17974.8,17970.4,2024-02-26 11:12:00-05:00,1m
2024-02-28 11:10:00-05:00,2024-02-28 12:33:00-05:00,long,am,fvg,17908.6,17870.825,17984.149999999994,17870.825,loss,-1.0529450694904068,2024-02-28 10:00:00-05:00,2024-02-28 10:37:00-05:00,17857.3,17908.6,17895.1,2024-02-28 11:01:00-05:00,1m
2024-03-04 08:08:00-05:00,2024-03-04 09:04:00-05:00,long,am,fvg,18308.7,18297.128571428573,18331.842857142856,18297.128571428573,loss,-1.172839506172855,2024-03-04 05:30:00-05:00,2024-03-04 06:46:00-05:00,18296.7,18309.9,18305.0,2024-03-04 08:07:00-05:00,1m
2024-03-04 11:11:00-05:00,2024-03-04 11:31:00-05:00,long,am,fvg,18282.5,18270.739285714284,18306.021428571432,18270.739285714284,loss,-1.1700576981475617,2024-03-04 10:15:00-05:00,2024-03-04 10:37:00-05:00,18259.7,18282.5,18278.4,2024-03-04 11:09:00-05:00,1m
2024-03-05 11:25:00-05:00,2024-03-05 11:43:00-05:00,long,am,fvg,17925.3,17882.614285714284,18010.67142857143,17882.614285714284,loss,-1.0468540829986603,2024-03-05 11:00:00-05:00,2024-03-05 11:20:00-05:00,17894.9,17931.6,17928.4,2024-03-05 11:22:00-05:00,1m
2024-03-06 10:48:00-05:00,2024-03-06 11:02:00-05:00,long,am,fvg,18019.0,17987.625,18081.75,18081.75,win,1.9362549800796813,2024-03-06 10:00:00-05:00,2024-03-06 10:35:00-05:00,18011.5,18019.0,18012.6,2024-03-06 10:47:00-05:00,1m
2024-03-08 08:26:00-05:00,2024-03-08 08:29:00-05:00,long,am,fvg,18284.3,18273.074999999997,18306.750000000004,18273.074999999997,loss,-1.1781737193763573,2024-03-08 08:00:00-05:00,2024-03-08 08:08:00-05:00,18253.8,18285.1,18281.3,2024-03-08 08:23:00-05:00,1m
2024-03-11 09:39:00-04:00,2024-03-11 10:02:00-04:00,long,am,fvg,17975.0,17901.65357142857,18121.692857142858,17901.65357142857,loss,-1.0272678580123678,2024-03-11 09:00:00-04:00,2024-03-11 09:03:00-04:00,17930.2,17975.0,17968.0,2024-03-11 09:38:00-04:00,1m
2024-03-11 11:39:00-04:00,2024-03-11 11:50:00-04:00,long,am,fvg,17937.4,17914.585714285713,17983.02857142858,17983.02857142858,win,1.9123356293049572,2024-03-11 10:15:00-04:00,2024-03-11 10:53:00-04:00,17904.0,17941.3,17937.5,2024-03-11 11:36:00-04:00,1m
2024-03-12 08:38:00-04:00,2024-03-12 09:46:00-04:00,long,am,fvg,18094.6,17943.771428571432,18396.257142857132,17943.771428571432,loss,-1.013260087137716,2024-03-12 08:30:00-04:00,2024-03-12 08:33:00-04:00,18036.7,18101.3,18090.7,2024-03-12 08:36:00-04:00,1m
2024-03-12 10:01:00-04:00,2024-03-12 12:01:00-04:00,long,am,fvg,18053.5,17926.910714285714,18306.678571428572,18163.0,expired,0.849202990548734,2024-03-12 08:45:00-04:00,2024-03-12 08:46:00-04:00,18036.5,18053.5,18042.3,2024-03-12 10:00:00-04:00,1m
2024-03-14 10:16:00-04:00,2024-03-14 12:10:00-04:00,long,am,fvg,18060.3,18008.717857142856,18163.464285714286,18008.717857142856,loss,-1.0387731080800382,2024-03-14 09:30:00-04:00,2024-03-14 09:38:00-04:00,18110.2,18060.3,18056.2,2024-03-14 10:13:00-04:00,1m
2024-03-18 09:26:00-04:00,2024-03-18 09:31:00-04:00,short,am,fvg,18056.8,18073.610714285714,18023.17857142857,18073.610714285714,loss,-1.1189717442107434,2024-03-18 08:45:00-04:00,2024-03-18 08:54:00-04:00,18060.3,18058.0,18056.8,2024-03-18 09:22:00-04:00,1m
2024-03-18 11:22:00-04:00,2024-03-18 12:50:00-04:00,short,am,fvg,18101.2,18132.97857142857,18037.64285714286,18037.64285714286,win,1.9370645088783989,2024-03-18 10:00:00-04:00,2024-03-18 11:06:00-04:00,18122.2,18109.0,18101.2,2024-03-18 11:13:00-04:00,1m
2024-03-20 08:17:00-04:00,2024-03-20 09:29:00-04:00,short,am,fvg,18078.2,18095.360714285714,18043.878571428573,18095.360714285714,loss,-1.1165452653485988,2024-03-20 08:00:00-04:00,2024-03-20 08:07:00-04:00,18104.4,18079.9,18078.2,2024-03-20 08:16:00-04:00,1m
2024-03-20 10:38:00-04:00,2024-03-20 12:38:00-04:00,short,am,fvg,18046.5,18087.421428571426,17964.657142857148,18057.9,expired,-0.32745679874329164,2024-03-20 09:45:00-04:00,2024-03-20 09:46:00-04:00,18108.7,18049.7,18046.5,2024-03-20 10:37:00-04:00,1m
2024-03-22 09:59:00-04:00,2024-03-22 11:59:00-04:00,long,am,fvg,18311.2,18278.34285714286,18376.914285714283,18341.5,expired,0.8613043478261057,2024-03-22 08:45:00-04:00,2024-03-22 08:48:00-04:00,18278.4,18311.2,18297.4,2024-03-22 09:53:00-04:00,1m
2024-03-25 08:06:00-04:00,2024-03-25 08:12:00-04:00,long,am,fvg,18266.0,18250.753571428573,18296.492857142854,18250.753571428573,loss,-1.1311782618880453,2024-03-25 07:30:00-04:00,2024-03-25 08:03:00-04:00,18254.7,18266.2,18265.1,2024-03-25 08:04:00-04:00,1m
2024-03-26 09:46:00-04:00,2024-03-26 10:29:00-04:00,long,am,fvg,18373.9,18352.32857142857,18417.042857142864,18352.32857142857,loss,-1.0927152317880684,2024-03-26 09:30:00-04:00,2024-03-26 09:35:00-04:00,18349.1,18374.7,18371.1,2024-03-26 09:45:00-04:00,1m
2024-03-26 11:23:00-04:00,2024-03-26 11:47:00-04:00,long,am,fvg,18366.1,18349.285714285714,18399.728571428568,18349.285714285714,loss,-1.1189464740866677,2024-03-26 10:30:00-04:00,2024-03-26 11:10:00-04:00,18343.6,18366.1,18360.2,2024-03-26 11:22:00-04:00,1m
2024-03-28 10:38:00-04:00,2024-03-28 12:06:00-04:00,long,am,fvg,18302.4,18278.79642857143,18349.607142857145,18278.79642857143,loss,-1.0847329399303969,2024-03-28 09:45:00-04:00,2024-03-28 09:46:00-04:00,18256.6,18302.6,18298.0,2024-03-28 10:36:00-04:00,1m
2024-04-01 10:26:00-04:00,2024-04-01 10:38:00-04:00,long,am,fvg,18347.6,18315.942857142858,18410.91428571428,18315.942857142858,loss,-1.0631768953068637,2024-04-01 09:30:00-04:00,2024-04-01 09:34:00-04:00,18302.3,18350.1,18345.0,2024-04-01 10:25:00-04:00,1m
2024-04-02 09:23:00-04:00,2024-04-02 09:25:00-04:00,long,am,fvg,18090.4,18080.817857142854,18109.564285714296,18080.817857142854,loss,-1.2087215803204439,2024-04-02 08:30:00-04:00,2024-04-02 08:32:00-04:00,18207.7,18093.0,18089.6,2024-04-02 09:22:00-04:00,1m
2024-04-03 08:13:00-04:00,2024-04-03 08:15:00-04:00,short,am,fvg,18123.4,18134.367857142857,18101.46428571429,18101.46428571429,win,1.8176489742754578,2024-04-03 07:45:00-04:00,2024-04-03 07:50:00-04:00,18116.7,18125.6,18123.4,2024-04-03 08:12:00-04:00,1m
2024-04-03 08:48:00-04:00,2024-04-03 09:07:00-04:00,short,am,fvg,18078.7,18092.6,18050.900000000005,18092.6,loss,-1.1438848920863536,2024-04-03 08:15:00-04:00,2024-04-03 08:25:00-04:00,18122.2,18081.2,18078.7,2024-04-03 08:47:00-04:00,1m
2024-04-04 08:00:00-04:00,2024-04-04 08:07:00-04:00,short,am,fvg,18267.4,18272.4,18257.4,18272.4,loss,-1.4,2024-04-04 06:30:00-04:00,2024-04-04 06:37:00-04:00,18275.8,18268.1,18263.3,2024-04-04 07:44:00-04:00,1m
2024-04-04 10:15:00-04:00,2024-04-04 10:23:00-04:00,short,am,fvg,18334.1,18349.364285714284,18303.571428571428,18303.571428571428,win,1.8689751988769285,2024-04-04 09:45:00-04:00,2024-04-04 09:52:00-04:00,18366.4,18336.4,18334.1,2024-04-04 10:14:00-04:00,1m
2024-04-05 08:00:00-04:00,2024-04-05 08:30:00-04:00,short,am,fvg,17969.0,17981.907142857144,17943.18571428571,17943.18571428571,win,1.8450470392916598,2024-04-05 04:15:00-04:00,2024-04-05 06:32:00-04:00,17958.3,17971.7,17968.4,2024-04-05 07:55:00-04:00,1m
2024-04-08 09:52:00-04:00,2024-04-08 10:00:00-04:00,short,am,fvg,18109.2,18133.464285714283,18060.671428571437,18133.464285714283,loss,-1.0824256697085795,2024-04-08 09:15:00-04:00,2024-04-08 09:30:00-04:00,18192.4,18111.4,18107.6,2024-04-08 09:51:00-04:00,1m
2024-04-09 09:51:00-04:00,2024-04-09 10:30:00-04:00,short,am,fvg,18179.7,18237.807142857146,18063.48571428571,18063.48571428571,win,1.9655808236017223,2024-04-09 09:00:00-04:00,2024-04-09 09:35:00-04:00,18198.1,18184.0,18179.7,2024-04-09 09:50:00-04:00,1m
2024-04-09 10:32:00-04:00,2024-04-09 12:32:00-04:00,short,am,fvg,18078.4,18198.682142857142,17837.83571428572,18121.9,expired,-0.37827726476440043,2024-04-09 09:45:00-04:00,2024-04-09 09:51:00-04:00,18222.8,18098.5,18075.7,2024-04-09 10:31:00-04:00,1m
2024-04-11 10:03:00-04:00,2024-04-11 11:41:00-04:00,short,am,fvg,18073.0,18114.975000000002,17989.049999999996,18114.975000000002,loss,-1.0476474091721237,2024-04-11 09:00:00-04:00,2024-04-11 09:32:00-04:00,18090.6,18072.1,18067.1,2024-04-11 10:02:00-04:00,1m
2024-04-12 08:00:00-04:00,2024-04-12 08:14:00-04:00,long,am,fvg,18250.1,18238.814285714285,18272.671428571426,18238.814285714285,loss,-1.1772151898734258,2024-04-12 06:15:00-04:00,2024-04-12 07:37:00-04:00,18246.1,18251.9,18243.9,2024-04-12 07:47:00-04:00,1m
2024-04-12 10:24:00-04:00,2024-04-12 10:36:00-04:00,long,am,fvg,18128.6,18087.4,18210.999999999993,18087.4,loss,-1.0485436893203919,2024-04-12 09:30:00-04:00,2024-04-12 09:47:00-04:00,18122.1,18129.5,18124.9,2024-04-12 10:19:00-04:00,1m
2024-04-12 11:30:00-04:00,2024-04-12 12:17:00-04:00,long,am,fvg,18091.0,18060.957142857143,18151.085714285713,18060.957142857143,loss,-1.0665715644317655,2024-04-12 10:30:00-04:00,2024-04-12 11:28:00-04:00,18102.0,18091.0,18087.9,2024-04-12 11:29:00-04:00,1m
2024-04-15 09:36:00-04:00,2024-04-15 11:36:00-04:00,short,am,fvg,18117.2,18195.65714285714,17960.28571428572,18052.1,expired,0.8042607428988205,2024-04-15 08:30:00-04:00,2024-04-15 08:31:00-04:00,18141.9,18126.1,18115.3,2024-04-15 09:35:00-04:00,1m
2024-04-16 09:00:00-04:00,2024-04-16 09:19:00-04:00,short,am,fvg,17749.7,17763.839285714286,17721.42142857143,17721.42142857143,win,1.8585501389239687,2024-04-16 08:00:00-04:00,2024-04-16 08:24:00-04:00,17757.7,17751.9,17749.3,2024-04-16 08:57:00-04:00,1m
